word,home_row_score,bigram_bonus,frequency_score,movement_cost
pound,5,0,70,12
causing,10,0,107,28
rubbing,0,0,82,26
fists,15,0,93,20
capacity,10,0,125,32
adding,15,0,97,16
lace,10,0,83,9
allowing,15,0,126,30
stir,5,0,85,11
ha,5,0,43,0
resistance,15,0,233,29
log,5,0,41,12
distinct,10,0,157,33
lungs,10,0,66,9
buying,0,0,66,18
delicious,15,0,163,33
Sophie,0,0,106,33
charges,10,0,132,13
avoided,15,0,134,18
canvas,15,0,100,1
examine,5,0,150,22
weird,5,0,97,12
Sean,5,0,83,6
amid,10,0,65,14
du,5,0,21,5
passenger,15,0,189,20
passionate,20,0,222,35
studio,10,0,111,18
dramatic,15,0,143,22
Los,5,0,42,17
neatly,10,0,128,16
towns,5,0,96,14
basic,10,0,77,16
gardens,15,0,139,11
sadness,25,0,153,10
uses,10,0,84,10
realised,20,0,183,22
associated,25,0,217,42
airport,5,0,137,25
defeat,15,0,147,13
subtle,10,0,109,26
Harold,15,0,90,16
supplies,15,0,129,22
linen,5,0,112,16
cock,5,10,42,23
Jo,0,0,23,9
winds,10,0,80,17
origin,0,0,109,33
meetings,5,0,177,17
shield,15,0,121,23
complicated,15,0,188,50
innocence,0,0,197,35
Harriet,5,0,147,15
lion,5,0,76,12
feast,15,0,115,10
shops,10,0,85,20
wept,0,0,78,13
crash,10,0,88,10
Ms.,5,0,19,2
ticket,5,10,124,22
Miller,10,0,101,16
dismissed,25,0,170,32
Ian,5,0,45,0
gossip,10,0,93,26
pitch,0,0,80,10
selected,15,0,194,23
presents,10,0,185,23
er,0,0,56,1
traveled,15,0,174,19
growled,10,0,117,28
fatal,20,0,95,19
huh,0,0,45,14
elderly,15,0,137,17
customers,10,0,168,37
collect,10,0,129,25
Doc,0,0,31,18
flowing,10,0,96,27
southern,5,0,172,25
average,10,0,152,11
legend,10,0,127,16
millions,15,0,135,23
grinning,0,0,133,32
exception,0,0,182,31
staircase,20,0,200,28
drama,15,0,87,6
whoever,0,0,145,24
nails,15,0,97,15
egg,0,0,50,3
inspired,10,0,156,26
assigned,20,0,161,20
priests,10,0,148,25
swim,5,0,54,15
Lincoln,5,0,104,34
incredible,10,0,194,39
candles,20,0,135,13
cliff,15,0,55,13
kisses,20,0,118,14
survived,10,0,123,33
score,5,0,106,16
saving,10,0,94,17
rows,5,0,67,13
dragon,10,0,104,24
fireplace,15,0,172,30
plainly,15,0,102,34
habits,10,0,114,15
absorbed,15,0,144,22
sliding,15,0,112,27
racing,5,0,98,20
residence,10,0,214,23
consent,5,0,156,29
complained,15,0,172,58
restless,20,0,190,17
unpleasant,20,0,200,36
prize,0,0,83,21
horn,0,0,79,18
majority,10,0,127,22
blessing,15,0,140,28
containing,5,0,191,60
pursuit,5,0,107,19
inhabitants,15,0,227,33
Congress,10,0,143,25
Linda,10,0,78,20
Katie,5,0,111,13
increasing,10,0,196,32
sore,5,0,98,14
injured,10,0,119,20
leaf,15,0,81,11
awoke,10,0,95,17
northern,0,0,183,28
poverty,0,0,120,16
deer,5,0,107,2
snatched,15,0,168,15
von,0,0,46,18
depth,5,0,102,18
Fanny,5,0,71,6
r,0,0,18,0
lobby,5,0,49,18
El,5,0,12,6
cent,0,0,94,11
nerve,0,0,117,11
witch,0,0,82,14
instrument,5,0,206,35
pouring,0,0,102,18
permit,0,0,117,23
literally,20,0,171,20
faintly,15,0,118,29
tune,0,0,94,12
Holmes,10,0,99,23
identified,15,0,219,34
engagement,5,0,226,20
crawled,15,0,121,22
deserved,15,0,180,14
approval,15,0,116,36
lied,10,0,84,8
cure,0,0,73,11
doubts,10,0,94,25
advised,20,0,131,22
halt,10,0,82,9
previously,10,0,154,34
proceed,5,0,144,24
Leo,0,0,61,9
plunged,10,0,103,16
pursued,10,0,110,20
Nathan,10,0,115,10
cups,5,0,41,19
patch,5,0,84,20
mild,10,0,53,14
Mexican,5,0,113,22
possess,20,0,142,13
Dorothy,0,0,114,34
causes,15,0,117,17
gear,5,0,87,10
necessarily,20,0,224,24
difficulties,25,0,202,45
Dickens,10,10,109,29
sidewalk,25,0,137,24
gallery,15,0,117,14
Isabel,15,0,98,10
hook,5,0,66,13
summoned,10,0,135,35
heap,5,0,87,16
obtain,5,0,120,35
pencil,5,0,105,20
trapped,10,0,132,23
poison,5,0,111,26
lifetime,10,0,171,25
haste,10,0,127,7
hesitation,10,0,239,38
flag,15,0,49,9
motor,0,0,97,22
flood,15,0,77,13
receiving,0,0,174,36
Israel,15,0,112,16
eased,15,0,132,7
favourite,10,0,169,26
embarrassment,20,0,266,24
items,5,0,112,9
verse,5,0,116,9
fantasy,20,0,128,19
th,0,0,45,5
Parker,10,0,101,12
sufficiently,20,0,194,49
mill,10,0,52,10
yer,0,0,62,4
opinions,5,0,152,30
sack,15,10,54,6
individuals,25,0,175,61
crisis,10,0,106,29
narrowed,10,0,161,18
Dr,0,0,18,4
longed,10,0,112,16
division,10,0,140,46
wasted,15,0,129,10
bleeding,10,0,153,26
Aye,0,0,44,9
coloured,10,0,143,22
territory,0,0,196,21
statue,10,0,144,20
Janet,5,0,110,5
chocolate,10,0,182,43
shoe,5,0,98,16
heavens,10,0,161,13
encouraged,10,0,197,25
handful,20,20,103,8
ignorance,5,0,179,29
relax,10,0,93,12
frequent,5,0,157,22
dusty,10,0,73,16
acquainted,15,0,185,38
location,10,0,158,30
Polly,10,0,53,14
goal,10,0,65,24
industry,10,0,132,28
alley,15,0,93,14
income,0,0,117,29
tenderness,15,0,251,18
strip,5,0,91,11
occur,0,0,65,19
tries,5,0,123,12
disaster,20,0,179,22
compelled,15,0,157,46
frown,5,0,75,15
fearful,20,20,114,15
thoughtfully,15,20,173,37
rendered,10,0,196,10
significance,15,0,214,44
edges,10,0,114,8
Roy,0,0,28,12
acknowledged,25,10,205,44
neighbor,0,0,149,30
bend,5,0,76,8
tribe,0,0,109,16
coal,10,0,67,24
tense,5,0,143,8
stepping,5,0,143,23
pour,0,0,55,6
solitary,15,0,150,27
contain,5,0,144,44
maintained,15,0,217,46
greeting,0,0,175,18
criticism,5,0,151,38
combination,5,0,199,52
Journal,10,0,106,24
meantime,5,0,184,25
troubles,10,0,150,28
cleaning,10,0,151,30
Jew,0,0,45,4
recorded,10,0,169,22
nodding,10,0,116,30
awakened,20,0,168,20
dreaming,10,0,148,22
intensity,5,0,200,30
endure,5,0,135,14
chase,10,0,108,3
knocking,10,10,103,39
theatre,5,0,191,18
Unfortunately,15,0,231,38
suits,10,0,94,14
merchant,5,0,162,13
Gabriel,10,0,118,18
issued,15,0,118,18
pig,0,0,33,10
pulse,10,0,83,11
gloom,5,0,70,18
Ford,5,0,53,16
firing,5,0,93,21
respectable,15,0,234,43
w,0,0,7,0
protected,5,0,198,28
expense,5,0,160,26
slide,15,0,103,14
Germans,10,0,127,9
Jennifer,5,0,162,22
permanent,5,0,199,23
Rick,5,10,32,21
suitable,15,0,155,26
photo,0,0,96,27
warn,5,0,70,10
swallow,20,0,104,19
biggest,5,0,122,25
Jordan,10,0,98,18
co,0,0,31,9
Soviet,0,0,112,33
violently,10,0,162,30
darkened,20,0,167,20
dish,10,0,71,14
champagne,10,0,153,23
bells,15,0,86,13
impatiently,10,0,210,54
driveway,10,0,130,26
arrange,10,0,149,11
drowned,10,0,131,20
economic,0,0,148,55
shelf,15,0,94,12
doubted,10,0,126,24
absent,10,0,134,11
strained,15,0,181,29
Jesse,10,0,114,7
grasped,15,0,124,26
entitled,10,0,197,23
Dean,5,0,83,6
additional,25,0,198,30
Thursday,15,0,107,22
Julian,10,0,86,18
amazement,10,0,187,17
earned,10,0,152,15
craft,10,0,85,13
lasted,20,0,134,14
desires,15,0,166,17
controlled,15,0,194,38
madness,20,0,141,9
effective,10,0,187,26
expert,0,0,128,22
fame,10,0,77,6
impact,5,0,94,33
shaken,15,0,122,13
murderer,5,0,158,16
floated,20,0,144,23
glances,15,0,128,17
boot,0,0,77,13
curiously,10,0,123,30
behalf,15,0,104,15
originally,15,0,163,41
Eleanor,10,0,135,28
wealthy,10,0,133,24
venture,0,0,153,17
hug,0,0,33,14
glare,10,0,99,17
modest,10,0,127,23
belongs,10,0,122,21
whip,0,0,52,12
Christopher,5,0,206,38
withdrew,5,0,149,20
confessed,20,0,185,28
player,10,0,104,20
counsel,10,0,129,26
cage,5,0,77,3
sounding,10,0,130,33
debt,5,0,82,9
temporary,5,0,167,31
Dutch,0,0,62,14
Lydia,10,0,64,24
Douglas,15,0,92,31
slipping,10,0,111,19
witnesses,15,0,209,23
displayed,25,0,152,42
voyage,5,0,100,21
pronounced,5,0,177,42
nasty,10,0,97,6
casually,25,0,115,22
Pat,5,0,52,5
passes,20,0,125,15
den,5,0,71,4
basement,10,0,179,17
Florence,5,0,157,21
switched,10,0,152,19
der,5,0,69,2
alien,10,0,116,16
teachers,10,0,191,12
offers,15,0,111,12
finest,10,0,132,22
Jessie,10,0,135,17
typical,10,0,105,21
stroked,15,0,140,19
factory,10,0,113,19
Carter,5,0,126,8
blows,10,0,65,17
parlor,10,0,101,26
fortunate,10,0,193,28
Meg,0,0,44,6
sole,10,0,92,16
Terry,0,0,80,6
questioning,5,0,204,45
anxiously,15,0,134,24
hip,0,0,45,10
types,5,0,96,14
shattered,15,0,223,11
recover,0,0,146,26
mutual,10,0,88,24
Norman,5,0,92,18
merry,0,0,87,6
Angela,10,0,101,14
represent,5,0,222,27
pretending,5,0,207,30
veil,5,0,74,10
slowed,15,0,112,17
adult,15,0,85,11
believing,5,0,164,34
thief,5,0,111,20
fathers,15,0,152,20
daring,10,0,102,18
unique,0,0,96,32
shivered,10,0,168,23
spreading,15,0,165,35
feminine,5,0,172,40
piled,10,0,90,10
confession,15,0,198,42
clutched,10,0,133,18
bomb,0,0,39,18
sticks,15,10,97,24
Baron,5,0,85,18
crystal,15,0,115,26
quarrel,10,0,119,23
humans,10,0,98,15
chapel,10,0,107,22
succeed,10,0,133,17
dragging,10,0,115,22
vivid,5,0,60,30
Willie,10,0,104,17
Tuesday,15,0,109,22
mankind,15,0,108,18
eighty,0,0,116,19
cautiously,15,0,157,28
persuaded,20,0,177,28
readily,15,0,132,16
idle,10,0,84,15
curve,0,0,76,17
dig,5,0,40,14
fitted,10,0,133,11
purchase,10,0,140,13
motive,0,0,119,27
se,5,0,57,2
returns,5,0,149,13
committee,0,0,197,31
wool,5,0,64,10
Clay,10,0,43,18
stripped,10,0,147,19
tremendous,10,0,211,28
thread,10,0,139,15
shuddered,20,0,178,17
opposition,5,0,187,33
admire,10,0,121,17
vote,0,0,91,15
educated,15,0,170,21
Carol,10,0,77,12
veins,5,0,101,17
Owen,0,0,65,6
sailed,20,0,127,17
tempted,5,0,156,23
profit,5,0,101,25
Duncan,5,0,82,14
values,15,0,105,13
introduction,5,0,229,56
nightmare,5,0,180,31
whilst,10,0,105,21
Davis,10,0,67,15
ritual,10,0,111,22
sources,10,0,133,22
Bruce,0,0,73,17
secured,10,0,143,17
flashing,20,0,128,27
placing,10,0,98,26
celebrated,15,0,222,32
maiden,10,0,124,18
tank,10,0,74,10
collapsed,25,0,155,40
bless,15,0,93,13
fan,10,0,51,3
Aaron,5,0,85,18
root,0,0,90,9
bundle,10,0,96,25
borne,0,0,103,21
Mason,10,0,86,18
stool,10,0,103,11
rounded,10,0,133,18
Rob,0,0,27,18
destiny,10,0,144,24
jungle,10,0,85,21
tasted,15,0,149,13
Graham,10,0,92,8
assembled,25,0,175,18
switch,5,0,101,15
sucked,15,10,89,23
stores,10,0,144,16
agreeable,15,0,204,19
messages,20,0,171,11
brows,5,0,71,17
dresses,20,0,164,9
brains,10,0,107,25
dealt,15,0,115,13
error,0,0,115,11
sweep,5,0,108,9
sideways,20,0,147,28
choked,10,0,102,18
conceal,10,0,134,30
shiny,5,0,84,23
Hunter,0,0,112,22
bid,5,0,38,14
seed,10,0,108,3
stops,10,0,93,18
resolution,10,0,209,30
motioned,5,0,171,30
ragged,10,0,105,8
nations,10,0,155,19
Allen,10,0,83,14
suggests,15,0,143,26
Sandy,10,0,63,6
niece,0,0,126,19
distinction,10,0,220,46
rice,0,0,85,15
encountered,5,0,252,31
restored,10,0,194,18
musical,15,0,100,34
blast,15,0,87,17
exit,0,0,87,14
parish,10,0,106,26
brandy,10,0,86,14
manuscript,10,0,159,29
leap,10,0,80,18
comparison,10,0,169,70
thirteen,0,0,208,23
spy,5,0,31,13
combat,5,0,94,23
cats,10,0,79,9
translation,20,0,236,35
spine,5,0,104,22
Blake,15,0,77,21
sunset,10,0,132,18
largely,15,0,117,24
humour,0,0,83,28
movies,5,0,111,33
dashed,20,0,125,8
sport,5,0,92,16
shallow,20,0,116,17
Egypt,0,0,45,15
Angeles,10,0,134,15
bark,10,0,49,7
concerns,5,0,155,27
Review,0,0,107,20
sinking,10,0,110,31
flowed,15,0,99,15
limits,10,0,107,25
blankets,20,0,148,27
devotion,5,0,167,30
methods,10,0,145,27
mixture,0,0,120,27
commented,5,0,182,32
lively,10,0,92,20
furnished,15,20,162,31
sharing,10,0,127,17
receiver,0,0,182,24
introduce,5,0,176,41
nest,5,0,105,9
pavement,5,0,164,27
contemporary,5,0,218,54
organized,10,0,163,29
cleaned,15,0,154,18
muscle,10,0,93,25
feathers,15,0,190,22
swollen,15,0,131,19
haunted,10,0,149,22
assault,25,0,135,13
counting,0,0,134,34
apply,10,0,54,16
seventeen,5,0,242,21
ripped,5,0,101,14
Wednesday,20,0,171,20
rhythm,0,0,95,16
theater,5,0,191,19
grain,5,0,90,24
heir,0,0,95,12
framed,15,0,107,9
Jeremy,0,0,107,14
ashes,15,0,119,7
link,10,0,56,15
ere,0,0,94,2
oldest,15,0,132,14
Fox,0,0,23,18
substance,15,0,169,26
butt,0,0,67,9
whispering,5,0,174,46
flies,15,0,97,12
Alfred,15,0,88,12
generations,10,0,255,33
jealousy,20,0,131,28
persuade,15,0,164,27
ward,10,0,62,8
Moreover,0,0,160,34
rubber,0,0,91,14
identify,10,0,153,26
Walker,15,0,95,12
cabinet,5,0,144,21
ambition,5,0,148,24
publication,10,0,175,44
buttons,5,0,129,23
invite,0,0,130,21
winning,0,0,116,30
vice,0,0,70,19
anguish,10,0,117,16
mumbled,10,0,90,26
toilet,5,0,148,14
deed,10,0,102,2
torture,0,0,159,16
politely,10,0,145,18
foul,10,0,50,9
waking,10,0,81,18
opens,5,0,106,12
instructed,10,0,200,32
fastened,20,0,187,17
whistle,10,0,143,29
gleaming,10,0,135,30
juice,5,0,76,15
continuing,0,0,175,50
lawyers,15,0,125,19
beasts,15,0,132,15
operations,10,0,219,32
lesbian,15,0,139,24
possibilities,20,0,251,49
labour,10,0,90,20
pains,10,0,90,27
idiot,5,0,104,17
gloomy,5,0,76,24
conducted,10,0,159,40
slim,10,0,59,15
peasant,15,0,159,17
obey,0,0,71,15
cigarettes,10,0,227,27
authors,10,0,138,31
risen,5,0,116,16
universal,15,0,164,37
thoughtful,10,20,155,35
speaker,15,0,146,29
Juan,5,0,53,14
pleaded,20,0,144,16
seeming,5,0,150,21
tend,5,0,98,7
package,15,10,110,23
sip,5,0,46,9
continues,5,0,185,47
ribs,5,0,62,13
whiskey,10,0,112,28
explosion,10,0,162,45
secretly,10,0,167,17
reporter,0,0,186,18
combined,5,0,135,38
popped,5,0,91,10
gestured,10,0,167,16
sailor,15,0,117,19
herd,5,0,87,6
prevented,5,0,201,24
Russell,20,0,109,20
tools,10,0,103,12
openly,5,0,105,19
resources,10,0,189,25
graceful,15,20,122,18
revealing,10,0,181,26
Pope,0,0,66,17
thigh,0,0,91,21
concept,0,0,131,33
awe,5,0,70,3
digging,5,0,93,30
exquisite,5,0,173,30
grade,10,0,99,11
dusk,15,0,42,15
feature,10,0,161,16
kings,10,0,69,12
frustration,15,0,212,37
behaviour,5,0,158,20
toast,10,0,120,18
ad,10,0,37,2
largest,15,0,145,23
Nina,5,0,66,16
materials,20,0,191,31
magazines,15,0,161,21
bending,5,0,123,22
talks,20,0,85,16
clue,5,0,67,11
football,20,0,132,21
commercial,10,0,167,48
blonde,10,0,110,21
brightly,5,0,113,26
accompany,10,0,127,44
twins,5,0,94,18
comments,5,0,150,33
suited,10,0,126,13
chap,5,0,57,10
urgent,0,0,118,18
angels,15,0,120,13
burnt,0,0,78,19
mode,5,0,81,17
sweeping,5,0,155,19
whereas,10,0,163,11
respected,10,0,205,30
negative,5,0,178,25
Justin,5,0,96,28
publisher,10,0,145,30
arrow,5,0,90,16
intently,5,0,172,28
systems,15,0,135,20
believes,10,0,174,23
satisfy,20,0,123,21
FBI,0,0,0,0
joint,5,0,91,19
alarmed,20,0,137,24
anti,5,0,93,8
balcony,10,0,98,36
surrender,10,0,190,17
expedition,5,0,207,43
tragic,5,0,105,21
doll,15,0,59,10
youngest,5,0,147,21
differences,20,0,227,23
certainty,5,0,190,32
Inspector,5,0,159,34
spots,10,0,93,18
evenings,5,0,166,26
fitting,5,0,129,19
explaining,10,0,169,55
tilted,10,0,138,11
beam,5,0,74,6
definite,10,0,185,29
documents,10,0,164,45
copies,5,0,115,19
stirring,5,0,150,23
ranks,15,0,84,13
amusing,10,0,106,28
normally,15,0,123,26
vital,10,0,88,22
sober,5,0,102,21
forcing,5,0,103,31
aimed,10,0,104,20
agency,5,0,103,12
Cole,5,0,73,17
symbol,10,0,71,23
pin,0,0,47,10
stretching,5,0,203,29
seemingly,10,0,168,29
icy,0,0,35,14
lid,10,0,46,8
praying,5,0,101,26
international,15,0,297,44
gotta,5,0,107,18
forming,5,0,102,31
elaborate,15,0,209,36
indifference,15,0,249,31
hopeless,15,0,173,29
establishment,20,0,276,38
Judith,5,0,87,26
characteristic,15,0,282,42
headquarters,20,0,247,35
indifferent,15,0,230,33
mansion,10,0,135,18
Moses,10,0,99,21
Kitty,0,0,81,12
islands,25,0,128,21
theirs,5,0,141,20
exploded,15,0,143,29
Adams,15,0,63,5
ventured,5,0,166,18
relationships,20,0,266,51
farewell,20,0,157,15
civilization,10,0,202,54
ridge,5,0,96,15
adventures,15,0,209,23
potatoes,10,0,187,27
Jay,5,0,30,6
translated,25,0,224,25
initial,10,0,147,36
spinning,5,0,133,35
acknowledge,20,10,192,43
oath,5,0,92,19
companies,10,0,167,53
loyalty,15,0,110,22
arguments,10,0,169,37
guided,10,0,99,16
Edith,5,0,79,16
insist,10,0,127,27
discipline,15,0,179,41
crimes,5,0,112,21
belonging,5,0,151,36
positions,10,0,178,33
rigid,5,0,79,26
meals,15,0,101,17
halted,15,0,133,12
witnessed,15,0,202,22
discussing,20,0,154,42
elbows,10,0,103,28
twin,0,0,75,17
charity,5,0,123,12
liquor,5,0,82,22
refuge,5,20,115,17
paintings,10,0,165,43
Cooper,0,0,107,18
jumping,5,0,69,30
preserved,10,0,191,20
Lucas,10,0,60,15
settlement,10,0,254,26
election,5,0,188,31
awhile,10,0,121,19
likewise,15,0,158,25
disposed,20,0,151,34
diamond,15,0,121,34
pole,5,0,79,9
Agnes,5,0,83,5
ghosts,10,0,112,25
utmost,5,0,111,28
Empire,0,0,90,17
emphasis,15,0,153,38
Inc.,0,0,29,0
Reverend,5,0,168,16
decisions,15,0,182,37
management,10,0,213,17
Sylvia,10,0,66,30
knot,5,0,72,18
fabric,10,0,83,19
retorted,5,0,202,16
sunk,10,0,50,18
product,5,0,103,35
gravely,10,0,108,18
curls,10,0,66,19
doubtless,20,0,163,31
messenger,10,0,204,14
establish,20,0,184,27
marrying,5,0,121,16
context,0,0,144,33
media,10,0,104,18
intentions,5,0,237,37
cane,5,0,91,3
procession,10,0,194,42
Katherine,5,0,205,29
whipped,5,0,109,20
creek,5,0,105,9
selfish,20,0,134,23
hay,5,0,49,6
opposed,10,0,126,13
skills,25,0,85,14
insult,10,0,108,19
fiercely,10,0,148,25
Olivia,10,0,81,32
tugged,5,0,98,13
cares,10,0,108,7
sealed,20,0,145,17
testimony,5,0,188,43
cows,5,0,57,17
infinite,5,0,175,37
lantern,10,0,160,18
crouched,5,0,135,22
pie,0,0,65,7
physician,10,0,144,52
promises,10,0,151,39
handled,20,0,139,12
blouse,10,0,104,19
bargain,10,0,119,24
promptly,5,0,104,40
sins,10,0,79,16
environment,0,0,236,40
dock,10,10,46,21
luxury,5,0,53,20
forbidden,15,0,156,33
develop,10,0,132,16
bucket,5,10,89,25
fleet,10,0,122,10
Nay,5,0,30,6
honestly,10,0,163,32
device,5,0,121,23
indicate,10,0,173,31
soap,10,0,72,27
knights,10,0,114,30
precise,5,0,148,27
Tis,5,0,40,15
tax,5,0,52,5
purchased,15,0,153,14
revolution,5,0,193,32
temperature,5,0,250,38
heel,5,0,107,8
Joshua,10,0,93,32
Berlin,5,0,109,18
widened,10,0,150,20
mouths,5,0,102,19
coffin,10,0,85,28
terrace,5,0,172,10
bears,10,0,104,13
flipped,15,0,102,15
machines,10,0,157,21
loyal,15,0,77,18
prior,0,0,85,16
lamps,15,0,69,25
depend,10,0,128,20
prey,0,0,68,10
lighting,5,0,132,26
rat,5,0,70,9
Hank,10,0,47,5
parent,5,0,134,23
shirts,10,0,122,18
insurance,10,0,178,25
litde,10,0,111,9
continually,15,0,182,56
villages,20,0,136,21
melted,10,0,135,14
determine,5,0,221,29
railroad,20,0,153,34
heroes,5,0,154,17
capture,5,0,130,21
officials,25,0,142,46
Daisy,10,0,70,20
ancestors,15,0,197,21
cheer,0,0,121,4
passages,25,0,156,17
envy,0,0,67,9
vacation,10,0,151,18
payment,5,0,129,33
complain,10,0,122,54
unlikely,15,0,120,29
singular,15,0,129,33
mingled,10,0,117,28
creating,5,0,163,24
founded,15,0,121,19
Clark,15,0,57,19
Greg,0,0,62,8
demon,5,0,101,22
defence,10,0,162,11
achieved,10,0,164,20
hearted,10,0,177,14
contains,10,0,163,45
froze,5,0,86,18
roughly,5,0,91,22
pre,0,0,62,7
escort,5,0,133,18
sleeves,15,0,167,18
aroused,15,0,143,20
altered,15,0,171,14
mainly,10,0,91,24
Moscow,5,0,79,34
Florida,15,0,111,26
assist,20,0,130,19
limit,5,0,88,21
bolt,5,0,66,15
actor,5,0,101,14
clad,15,0,58,14
proposal,15,0,130,28
privacy,5,0,86,24
patiently,10,0,182,36
smoked,15,0,102,19
stress,15,0,140,8
cellar,15,0,113,18
skirts,15,0,106,16
Nora,5,0,65,18
soaked,20,0,119,27
sipped,10,0,102,17
Liz,0,0,21,16
Harris,10,0,100,15
scarlet,15,0,147,16
primitive,0,0,162,43
Brad,10,0,55,10
infant,10,0,120,19
cooked,10,0,107,18
travelling,15,0,182,23
depends,15,0,147,21
fantastic,20,0,179,29
curved,5,0,88,18
reluctantly,15,0,202,34
Hamilton,10,0,135,26
limp,5,0,46,20
shapes,15,0,125,20
stout,5,0,104,12
Morris,5,0,98,25
hats,10,0,89,9
sports,10,0,111,20
customs,10,0,112,31
Barry,5,0,66,6
bitterness,10,0,232,23
staggered,15,0,190,15
sticking,10,10,125,31
ultimate,10,0,165,22
scratched,15,0,174,23
sailing,15,0,124,21
arts,10,0,89,9
masters,15,0,153,11
arriving,5,0,132,32
greet,0,0,127,7
lazy,10,0,43,12
regularly,15,0,143,28
pond,5,0,61,12
Benjamin,10,0,132,30
Kit,0,0,48,11
mare,5,0,88,5
Sue,0,0,46,11
files,15,0,97,14
brand,10,0,80,10
Toby,0,0,33,24
feeding,10,0,143,17
abandon,15,0,129,18
appetite,5,0,188,27
injury,5,0,74,20
goddess,20,0,130,19
Stuart,5,0,105,19
offended,20,0,158,15
needle,10,0,159,13
gap,5,0,36,10
surroundings,15,0,193,40
Charley,10,0,117,16
shouts,10,0,114,18
eastern,10,0,185,15
circumstance,10,0,208,43
quoted,5,0,109,15
realizing,10,0,161,36
nineteenth,0,0,269,36
rejected,10,0,181,18
lingered,10,0,166,16
[Opitched,5,0,131,24
impressive,10,0,190,45
wrinkled,15,0,131,26
hostile,10,0,158,31
supplied,15,0,123,21
anticipation,10,0,243,54
tricks,10,10,96,22
lecture,5,0,150,19
clients,10,0,146,25
suspended,20,0,174,35
Pacific,10,0,90,26
tipped,5,0,111,13
lighter,5,0,141,18
alternative,15,0,254,35
Warren,5,0,119,8
dies,10,0,91,13
ruins,5,0,86,13
stealing,15,0,168,25
concentrated,10,0,266,42
clutching,5,0,130,30
parting,5,0,123,26
physically,20,0,133,44
sentiment,5,0,218,32
perspective,5,0,222,49
Bernard,10,0,132,14
scrambled,20,0,144,21
myth,0,0,59,12
Japan,10,0,75,20
nostrils,15,0,159,33
mob,0,0,34,18
internal,10,0,181,26
railway,15,0,113,28
Kim,0,0,28,16
abuse,10,0,94,15
eldest,15,0,147,16
embraced,10,0,151,15
sometime,5,0,180,36
gravel,10,0,102,16
logic,5,0,70,28
murmur,0,0,67,24
attempting,5,0,204,36
earn,5,0,101,11
patterns,10,0,180,23
tops,5,0,74,14
impatience,5,0,211,47
dripping,5,0,110,18
Uh,0,0,18,0
K.,0,0,0,0
rays,10,0,67,15
sympathetic,10,0,202,57
