word,home_row_score,bigram_bonus,frequency_score,movement_cost
relief,10,0,134,8
proud,10,0,67,6
M.,0,0,0,0
spend,15,0,96,19
twice,10,0,102,12
West,15,0,84,10
thy,10,10,51,6
knife,10,0,88,13
dollars,15,0,121,9
rising,10,0,105,26
thee,20,10,122,4
barely,10,0,103,19
color,10,0,83,4
Aunt,15,0,56,8
burst,15,0,77,15
ended,15,0,122,14
Sarah,15,0,85,5
mountain,30,0,151,22
laughter,25,0,152,16
pieces,15,0,130,11
refused,20,0,141,18
surface,20,0,123,9
caused,20,0,111,14
rooms,15,0,89,9
kid,0,0,36,3
circumstances,35,16,227,35
result,20,0,123,18
join,10,0,64,8
image,10,0,97,14
greater,20,0,170,12
gathered,25,10,183,14
dangerous,30,16,169,23
south,25,10,95,10
hanging,20,16,116,29
sides,15,0,110,14
cheeks,20,0,124,15
shadow,20,0,104,14
ball,5,0,53,5
United,15,0,119,20
ve,5,0,41,6
younger,20,0,119,24
Bill,0,0,45,0
powerful,15,0,119,20
iron,10,0,82,6
hide,10,0,90,7
jumped,10,0,73,16
Kate,15,0,90,6
terms,15,0,109,13
song,15,0,68,17
worried,10,0,137,11
dozen,15,0,94,20
accept,15,0,112,8
island,15,16,110,26
fixed,5,0,79,8
everybody,15,0,149,44
Mark,5,0,45,3
forest,20,0,131,12
due,10,0,59,4
thinks,20,10,108,23
speech,20,0,128,16
fun,10,0,35,6
finding,10,0,108,24
weather,25,10,171,17
taste,25,0,136,16
mention,25,0,156,20
faith,15,10,98,5
Jesus,20,0,84,15
proper,10,0,108,6
dust,15,0,67,10
forehead,25,0,179,12
blow,5,0,46,12
occasion,25,0,146,21
served,15,0,129,23
rise,10,0,96,12
center,20,0,150,12
hidden,15,0,123,11
lit,5,0,60,4
wedding,10,0,118,19
demanded,20,16,166,28
brain,10,0,88,11
relationship,35,0,248,26
wear,10,0,88,7
pleasant,30,16,171,26
condition,25,0,176,26
orders,15,0,128,12
France,15,16,109,14
hearing,20,0,146,17
careful,15,0,116,10
observed,20,0,156,31
wondering,20,0,166,33
crazy,5,0,57,10
willing,5,0,99,19
page,10,0,74,2
locked,10,0,96,8
leading,15,0,135,16
success,25,0,120,14
date,15,0,103,6
stranger,25,16,171,23
driver,5,0,111,16
bare,10,0,85,7
sword,10,0,79,9
shaking,20,0,111,25
matters,25,0,161,21
twelve,15,0,125,24
gives,10,0,87,19
including,15,0,130,30
race,10,0,89,2
anybody,15,16,96,30
failed,10,0,115,4
grave,10,0,90,14
parts,15,0,94,7
published,20,0,140,24
roof,10,0,70,2
removed,15,0,140,26
size,10,0,78,23
hole,15,0,91,7
possibly,15,0,110,34
loose,20,0,114,12
admit,10,0,93,16
shape,20,0,106,9
Christ,15,0,103,20
throw,15,10,93,13
passion,25,0,132,20
sleeping,20,0,160,23
Christian,25,16,169,30
judge,10,0,66,8
style,15,0,102,21
surely,15,0,101,21
creature,25,0,180,14
apparently,25,0,182,22
handsome,30,16,163,39
deeply,10,0,113,14
Besides,20,0,148,21
rode,10,0,91,4
begun,15,0,77,11
pride,5,0,96,2
fighting,15,0,126,22
consider,20,0,160,18
gentle,20,0,142,14
damn,10,0,65,8
voices,15,0,112,15
command,15,16,103,24
luck,5,0,31,9
burning,15,0,98,29
truly,10,0,71,20
happiness,30,0,172,20
original,15,0,145,13
grow,5,0,54,7
approached,25,0,179,12
loss,15,0,73,7
fifteen,20,0,158,10
wooden,20,0,123,13
according,15,0,142,14
stuck,15,0,65,10
yesterday,25,0,189,30
faced,10,0,90,4
entrance,30,16,195,24
Queen,20,0,105,8
property,15,0,141,16
stupid,15,0,94,7
dreams,15,0,120,13
curious,20,0,105,13
decision,20,0,163,24
intended,25,0,190,24
cat,10,0,60,4
slept,15,0,102,15
brief,5,0,88,9
stick,10,0,78,10
mirror,5,0,105,8
post,15,0,74,10
double,15,0,98,12
bird,0,0,56,5
t,5,0,27,0
broad,10,0,82,7
crying,5,0,79,32
type,10,0,77,18
forever,15,0,144,18
Dad,5,0,37,0
chin,10,0,68,16
Arthur,15,10,90,10
accepted,20,0,163,12
physical,15,0,115,20
heaven,25,0,142,23
crime,5,0,93,10
recognized,20,0,185,36
dying,5,0,66,32
Colonel,20,0,128,14
female,15,0,127,14
bodies,15,0,118,12
calls,10,0,76,7
military,10,0,137,24
fully,5,0,45,16
unable,20,0,108,21
square,20,0,108,17
stretched,30,0,207,25
comfort,15,0,112,18
list,10,0,79,10
Anne,15,0,79,10
missed,15,0,117,20
reality,15,0,147,14
climbed,5,0,104,12
golden,15,0,112,8
bread,10,0,98,9
problems,15,0,127,19
ourselves,30,0,178,38
mere,10,0,101,8
animals,20,16,128,31
plans,15,16,82,7
Martin,15,0,111,14
yard,5,0,61,10
distant,25,16,152,22
obvious,20,0,101,22
brothers,25,10,165,22
guys,10,0,39,13
vision,15,0,107,28
modern,15,0,119,16
mistake,20,0,139,24
spite,15,0,111,13
realize,15,0,152,20
machine,20,0,138,26
ideas,15,0,115,11
fat,10,0,58,4
reminded,15,0,168,28
handle,20,16,126,19
Prince,10,0,106,14
firm,0,0,53,6
murmured,15,0,118,22
priest,15,0,129,10
driving,5,0,102,28
process,20,0,131,9
Hey,5,0,44,10
latter,20,0,147,8
frightened,25,0,206,18
higher,15,0,120,15
bridge,5,0,100,7
storm,15,0,94,13
woods,15,0,84,14
I.,0,0,0,0
prove,10,0,87,14
truck,10,0,64,13
enjoy,15,0,87,20
odd,5,0,48,1
continue,30,0,166,22
II,0,0,0,0
existence,30,0,210,30
comfortable,25,0,192,34
thrown,20,10,113,14
male,10,0,82,8
wrapped,10,0,112,11
Madame,15,0,107,10
obviously,20,0,119,39
otherwise,30,10,209,35
slid,5,0,65,7
pictures,20,0,146,15
influence,25,0,173,28
taught,25,0,111,16
notes,25,0,127,15
hurried,15,0,134,9
flight,10,0,91,6
circle,5,0,106,2
stars,20,0,108,14
mountains,35,0,170,23
eating,20,0,137,22
buried,10,0,102,9
occurred,15,0,134,11
worst,15,0,94,17
Edward,5,0,75,14
formed,10,0,105,14
excitement,30,0,226,26
health,25,10,138,10
energy,15,0,126,20
understanding,40,16,248,51
passage,25,0,137,16
weak,10,0,72,10
dogs,10,0,60,9
grinned,15,0,136,12
J.,0,0,0,0
leather,25,10,176,14
shock,15,0,70,10
Charlie,15,0,132,12
honest,30,0,145,21
similar,10,0,123,19
speed,15,0,114,11
admitted,20,0,171,20
contact,25,0,138,16
pink,5,0,49,11
faint,15,0,100,8
deck,5,0,62,7
jacket,15,0,101,8
address,20,0,144,7
A.,0,0,0,0
tied,10,0,99,8
Adam,5,0,44,6
famous,20,0,88,17
practice,15,0,151,10
anxious,25,16,116,21
tale,15,0,102,6
fortune,25,0,141,14
Don,10,0,43,6
fly,0,0,25,10
seconds,25,0,140,26
gay,5,0,36,10
pulling,10,0,85,18
draw,5,0,62,7
glasses,25,0,138,17
beer,10,0,99,5
cabin,10,0,78,16
dare,10,0,93,2
team,15,0,97,10
tells,15,0,108,11
welcome,15,0,133,17
rough,15,0,73,11
won,10,0,50,11
cousin,20,0,99,20
enter,20,0,142,10
birds,5,0,75,12
shadows,25,0,123,16
missing,15,0,113,32
hated,20,0,121,13
hoping,15,0,94,17
nervous,25,0,129,27
major,10,0,73,10
gotten,25,0,141,10
Anna,15,0,65,12
farm,5,0,56,6
drinking,10,0,121,26
anywhere,25,16,170,22
insisted,25,0,178,28
response,30,0,181,26
doorway,15,0,113,26
value,15,0,86,12
showing,20,0,114,31
Jake,10,0,65,4
reasons,30,0,161,23
turns,20,0,93,11
features,30,0,180,19
saved,15,0,97,23
muttered,25,0,177,12
naked,15,0,98,12
cases,20,0,109,17
worn,10,0,68,13
breathing,25,10,178,31
fault,15,0,79,10
becoming,15,0,128,29
plenty,15,0,109,14
material,20,0,172,14
described,15,0,172,24
details,20,0,155,15
funny,15,0,61,10
concern,20,0,136,22
bringing,10,0,117,29
studied,20,0,139,11
rang,10,16,69,12
waved,10,0,85,23
shore,20,0,116,9
agree,15,0,125,2
meal,10,0,82,6
beach,15,0,94,10
drunk,10,0,62,11
thanks,25,26,112,23
Press,15,0,94,7
college,15,0,137,8
slight,15,0,104,13
ate,15,0,90,6
interrupted,30,0,234,26
Nick,0,0,32,3
burned,15,0,102,17
sand,15,16,76,19
security,20,0,146,23
series,20,0,153,14
courage,20,0,126,8
lies,10,0,90,7
swung,15,0,61,15
flying,5,0,72,32
confidence,25,0,196,26
avoid,10,0,84,16
price,5,0,91,2
community,20,0,128,28
setting,25,0,159,23
gift,5,0,61,4
fought,20,0,89,12
individual,15,0,156,34
cigarette,25,0,208,6
stream,20,0,134,17
boots,20,0,96,10
ordinary,15,0,143,23
Billy,0,0,51,10
normal,15,0,105,18
metal,15,0,109,10
writer,10,0,129,15
greatest,30,0,198,18
telephone,35,0,220,26
rushed,20,0,114,14
declared,15,0,165,8
magic,5,0,67,6
June,15,0,67,10
Washington,35,0,179,38
servant,25,16,150,31
risk,5,0,60,13
Mike,5,0,61,4
shown,20,0,87,13
absolutely,30,0,174,34
birth,10,10,89,10
member,10,0,113,14
imagined,15,0,151,24
lover,10,0,94,16
cost,15,0,77,10
card,5,0,64,0
poured,15,0,105,10
President,25,0,194,22
Smith,10,10,74,17
soldier,15,0,143,11
snapped,20,0,126,11
advice,10,0,108,18
plate,15,0,108,6
singing,15,0,113,31
wound,15,0,71,17
pure,10,0,70,8
task,15,0,73,17
breast,20,0,131,19
afterwards,25,0,196,29
prison,15,0,106,18
checked,15,0,126,16
e,5,0,38,0
enjoyed,20,0,138,30
lack,5,0,47,3
accident,20,0,160,8
generally,20,0,175,22
pity,5,0,60,10
fate,15,0,96,6
eyed,10,0,95,18
required,15,0,154,16
seated,25,0,160,15
scarcely,15,0,134,21
grey,5,0,68,10
imagination,30,0,215,38
approach,20,0,128,7
persons,25,0,143,23
Alice,5,0,79,2
fields,10,0,110,11
sold,10,0,66,7
freedom,15,0,143,10
rate,15,0,108,6
awful,10,0,59,20
wise,10,0,85,19
points,20,0,116,13
et,10,0,65,2
San,10,16,45,6
hesitated,35,0,226,31
serve,15,0,116,21
provided,10,0,134,20
fashion,25,0,132,20
Lucy,5,0,23,16
clouds,15,0,83,13
honor,20,0,102,15
characters,30,0,204,25
east,20,0,109,12
hills,10,0,82,12
screen,20,0,142,13
sell,10,0,81,7
degree,15,0,151,6
innocent,30,0,178,20
everywhere,25,0,223,36
religious,20,0,166,11
mood,10,0,65,6
announced,35,16,175,26
produced,15,0,127,12
upstairs,25,0,143,24
guests,25,0,118,15
fancy,10,16,66,22
Alex,5,0,51,4
advantage,30,16,181,30
staff,15,0,84,7
Joseph,20,0,104,19
carriage,15,0,158,2
companion,25,16,152,30
wanting,20,16,126,31
anymore,20,16,136,22
hungry,15,0,77,21
despite,20,0,162,20
career,15,0,145,4
Mom,5,0,30,6
affair,10,0,101,0
authority,30,10,173,20
starting,25,0,163,27
sigh,10,0,64,12
flew,5,0,64,7
excited,15,0,146,14
riding,5,0,99,12
cars,10,0,70,7
dirty,5,0,85,10
previous,20,0,136,23
convinced,20,0,154,32
smooth,25,10,117,12
Max,5,0,25,4
Margaret,20,0,156,4
spirits,15,0,131,14
yards,10,0,80,17
crew,5,0,71,7
claim,5,0,73,6
impression,25,0,192,32
travel,15,0,123,20
friendly,10,0,135,22
swept,15,0,97,13
rights,15,0,109,9
finish,15,0,106,21
blind,5,0,70,17
leaning,20,16,142,28
nights,20,0,112,15
nurse,20,0,104,18
amount,25,0,110,18
wave,10,0,73,21
servants,30,16,169,34
letting,20,0,152,20
proved,10,0,100,16
track,10,0,80,7
justice,20,0,122,16
trail,10,0,103,4
satisfied,25,0,189,33
counter,25,0,143,12
count,20,0,87,8
gentlemen,30,0,207,26
patient,25,0,164,16
trade,15,0,121,6
horror,15,0,117,7
upper,10,0,76,7
Europe,15,0,93,10
record,10,0,118,6
moral,10,0,84,6
sought,25,0,101,17
throughout,40,10,177,24
sexual,20,0,102,11
n,5,0,20,0
waist,15,0,99,17
receive,15,0,164,22
devil,5,0,87,16
meat,15,0,97,10
painted,20,0,149,12
engaged,20,0,146,14
happens,25,0,132,12
regard,10,0,117,4
breaking,15,0,135,27
win,5,0,48,13
Helen,15,0,109,10
scared,15,0,121,11
driven,10,0,113,18
appears,20,0,136,11
supper,15,0,95,11
lake,10,0,77,4
protect,20,0,147,12
forgot,15,0,103,6
chosen,25,0,126,24
vast,15,0,74,18
cleared,15,0,152,8
Grace,10,0,89,2
noble,15,0,97,16
bathroom,25,10,145,21
radio,10,0,99,1
pp.,0,0,12,0
pages,15,0,93,7
created,20,0,167,12
dancing,15,16,113,24
cloth,15,10,88,5
lawyer,10,0,106,20
fiction,15,0,127,14
lucky,5,0,37,16
wake,10,0,72,11
assured,25,0,140,18
warning,15,0,117,31
porch,10,0,73,7
grandfather,30,26,214,22
hero,15,0,97,6
quarter,20,0,134,15
Saturday,20,0,121,18
base,15,0,86,17
conscious,30,0,149,21
presented,30,0,217,22
match,15,0,86,19
shame,20,0,107,17
million,10,0,116,12
Bob,5,0,27,5
figures,15,0,117,13
audience,25,0,171,20
market,15,0,117,12
knocked,15,0,107,17
rocks,10,0,70,11
instance,30,16,179,28
hurry,10,0,68,15
band,10,16,62,17
guilty,10,0,80,16
shared,20,0,131,11
remains,20,0,148,19
signs,15,0,85,14
sons,20,0,81,12
marked,10,0,103,12
students,35,0,172,18
event,20,0,127,18
surrounded,30,0,178,23
shake,20,0,102,11
stones,30,0,146,20
blame,10,0,86,15
valley,10,0,96,18
issue,20,0,105,12
milk,0,0,43,9
Simon,10,0,71,16
suffering,20,0,144,23
gonna,20,0,94,12
bet,10,0,70,5
ease,20,0,120,14
April,0,0,57,0
popular,15,0,97,8
pause,20,0,96,12
invited,15,0,143,24
motion,20,0,121,18
rule,10,0,76,8
plane,15,16,101,10
Maria,10,0,88,0
steady,20,0,127,17
terror,15,0,142,6
grand,10,16,82,12
Laura,15,0,75,6
cell,5,0,71,4
bow,5,0,34,10
silk,5,0,54,10
difficulty,10,0,130,16
role,10,0,91,4
newspaper,25,0,177,22
returning,25,0,177,32
lowered,15,0,149,18
larger,10,0,117,4
mass,15,0,70,13
happening,25,0,160,29
fill,0,0,52,0
farther,20,10,151,10
False,15,0,94,12
closely,15,0,118,24
rush,15,0,64,9
decide,10,0,131,6
choose,25,0,129,20
literature,30,0,232,18
rear,10,0,99,4
gesture,25,0,155,16
term,10,0,90,10
awake,15,0,97,18
daily,5,0,76,10
excuse,20,0,112,18
planned,20,16,134,12
bell,5,0,67,5
literary,15,0,165,18
shit,15,0,85,11
foreign,15,0,133,12
club,5,0,33,5
drank,10,16,78,11
oil,5,0,56,1
reader,15,0,149,8
direct,10,0,125,8
attitude,30,0,186,18
gazed,10,0,82,18
arranged,20,16,162,16
dining,10,0,101,24
becomes,20,0,138,20
suffered,20,0,148,15
wheel,15,0,114,7
safety,20,0,121,17
library,5,0,104,20
feels,15,0,114,11
folded,10,0,105,6
dawn,10,0,65,8
delight,15,0,135,10
trial,10,0,103,4
regular,15,0,125,10
satisfaction,40,0,241,43
frowned,15,0,125,14
hang,15,16,69,17
excellent,25,0,195,18
forms,10,0,73,11
firmly,0,0,71,22
add,5,0,50,0
bones,20,0,104,18
grandmother,30,26,213,32
Scott,15,0,85,4
grin,5,0,65,6
arrival,10,0,121,16
Daniel,15,16,116,16
harm,10,0,68,11
unknown,25,0,101,25
Indians,20,16,118,19
mile,5,0,78,8
title,15,0,125,14
waves,15,0,92,26
struggle,20,0,135,15
frame,10,0,94,10
pool,10,0,63,2
bitter,15,0,136,13
sees,20,0,114,10
March,10,0,69,5
trembling,15,0,154,28
Dan,10,16,45,6
per,5,0,62,4
whenever,25,0,181,27
sisters,25,0,161,28
ass,15,0,62,7
Rachel,15,0,101,10
Louis,15,0,71,13
habit,15,0,95,19
upset,20,0,98,17
remarked,15,0,159,18
Lee,10,0,76,2
sooner,25,0,140,17
Duke,10,0,49,6
pounds,20,0,89,19
Russian,25,16,112,20
education,30,0,183,22
bloody,10,0,80,17
families,15,0,149,19
Philip,5,0,78,10
stands,25,16,123,26
heavily,15,0,123,31
treated,25,0,186,16
source,20,0,114,13
shoot,25,0,110,9
religion,15,0,159,10
seriously,25,0,164,31
grief,5,0,90,4
importance,25,16,193,36
lip,0,0,39,0
silently,20,0,156,29
honour,25,0,110,19
altogether,35,10,232,18
cloud,10,0,64,6
wounded,20,0,122,21
chairs,15,0,109,17
badly,5,0,60,15
pack,5,0,41,3
informed,15,0,146,26
July,5,0,26,16
Emily,0,0,46,22
Mama,10,0,56,12
eager,15,0,125,6
statement,40,0,229,27
strike,15,0,125,11
teacher,25,0,172,14
numbers,20,0,115,19
seek,15,0,98,6
row,5,0,48,7
favorite,20,0,161,22
affairs,15,0,120,7
capable,15,0,118,12
pressure,25,0,164,16
Susan,20,16,72,20
lap,5,0,42,0
possibility,20,0,179,34
chamber,15,0,119,22
twisted,20,0,152,24
guns,15,0,54,7
tail,10,0,85,4
clock,5,0,54,5
range,15,16,107,14
park,5,0,51,3
sweat,20,0,116,13
thrust,25,10,118,16
ceiling,10,0,127,16
rage,10,0,87,2
progress,20,0,146,9
rope,10,0,84,4
pointing,20,0,144,26
confused,25,0,136,26
breasts,25,0,150,22
explanation,35,16,217,32
raise,15,0,120,12
forces,15,0,113,9
castle,20,0,129,16
emotion,25,0,159,22
Tony,10,0,49,10
memories,20,0,171,21
Maggie,10,0,96,2
gods,10,0,60,9
quality,15,0,99,17
facts,15,0,86,7
star,15,0,89,7
shows,20,0,86,14
season,30,0,143,25
ships,15,0,83,14
dull,5,0,45,6
instantly,30,16,177,36
connection,35,0,209,26
Spanish,20,16,109,21
build,5,0,58,5
dragged,10,0,118,4
figured,10,0,111,10
steel,20,0,134,7
Chinese,25,0,155,30
cap,5,0,39,0
science,20,0,153,21
fired,5,0,96,4
highly,10,0,82,25
extra,15,0,108,8
eventually,30,0,189,32
mystery,15,0,121,24
Jean,15,16,83,10
content,30,0,164,16
sing,10,0,66,19
available,20,0,164,28
computer,20,0,135,20
knee,15,0,99,9
regarded,15,0,168,8
grateful,20,0,141,14
block,5,0,50,10
easier,20,0,159,20
mostly,15,0,94,28
startled,25,0,179,19
assumed,25,0,129,20
visible,10,0,118,34
estate,30,0,174,18
lamp,5,0,50,12
cook,10,0,56,3
screamed,20,0,166,23
delicate,20,0,182,10
tossed,25,0,139,16
pray,5,0,54,10
warmth,15,10,102,16
witness,25,0,152,22
lonely,15,0,111,22
current,20,0,138,14
occupied,15,0,125,11
theory,20,10,130,16
wings,10,0,73,26
friendship,20,0,181,26
noted,20,0,121,12
whisper,15,0,127,25
bore,10,0,83,7
leader,15,0,144,8
curiosity,20,0,151,30
training,20,0,158,28
palm,5,0,50,6
extremely,20,0,185,30
forgive,10,0,115,16
buildings,15,0,125,24
Stephen,25,0,148,20
bus,10,0,32,6
introduced,25,0,189,24
killing,5,0,95,15
maid,5,0,65,6
equal,15,0,83,10
August,20,0,69,16
possessed,35,0,193,24
prayer,10,0,110,20
ends,15,0,90,17
yelled,10,0,119,14
chose,20,0,106,20
staying,20,0,124,39
absence,25,0,153,26
bowed,10,0,85,17
teach,20,0,116,9
poet,15,0,94,4
solid,10,0,87,7
stare,20,0,127,9
possession,40,0,206,30
Roman,15,16,75,18
Emma,5,0,39,12
silly,5,0,70,17
folks,10,0,63,11
waste,20,0,116,19
hiding,10,0,99,17
brilliant,15,16,160,13
agent,20,0,116,8
faded,10,0,95,4
rapidly,5,0,100,10
recently,20,0,168,26
lift,5,0,67,4
desperate,30,0,221,24
lightly,10,0,103,20
reaching,20,0,154,26
push,15,0,51,9
rested,20,0,153,14
slip,5,0,58,7
engine,20,0,144,20
lock,5,0,45,5
brave,10,0,88,19
joke,10,0,63,4
argument,25,0,150,16
equally,15,0,101,20
loving,10,0,85,28
losing,15,0,101,26
damned,15,0,116,14
medical,10,0,124,6
responded,25,0,187,30
washed,20,0,120,21
shining,20,0,126,31
naturally,25,0,153,24
suspected,30,0,177,27
section,25,0,156,21
mental,20,0,129,14
escaped,20,0,147,16
tender,20,0,154,16
weapon,20,0,118,13
dirt,5,0,79,4
successful,30,0,147,27
intelligence,30,0,262,26
tie,10,0,86,6
mess,15,0,83,9
suspect,25,0,126,23
provide,10,0,121,18
asks,15,0,65,19
restaurant,40,16,225,28
confusion,30,0,149,32
guest,20,0,99,12
Rome,10,0,68,10
poetry,15,0,117,18
sheet,25,0,141,7
blew,5,0,62,12
changes,25,16,135,29
roll,5,0,65,2
enormous,30,0,156,27
wagon,15,0,80,13
rubbed,10,0,86,10
responsible,30,0,218,40
film,0,0,47,6
based,15,0,99,19
collection,25,0,192,20
recent,20,0,150,12
sentence,35,0,209,25
copy,5,0,43,12
palace,15,0,113,2
hearts,25,0,145,12
test,20,0,111,10
text,15,0,93,6
precious,20,0,141,11
recognize,20,0,172,34
Greek,10,0,96,3
consciousness,50,0,245,31
H.,0,0,0,0
fairly,5,0,88,10
Annie,15,0,100,14
stock,15,0,79,10
minds,10,0,80,25
S.,0,0,0,0
seized,15,0,129,25
Irish,10,0,76,9
unusual,30,0,101,17
afford,10,0,91,2
U.S.,0,0,0,0
separate,30,0,195,13
established,35,0,234,36
prevent,20,0,150,20
mistress,25,0,168,27
Italian,20,16,129,14
Luke,10,0,49,6
darling,10,0,115,12
colored,15,0,134,8
totally,20,0,131,20
inner,15,0,117,12
Matt,15,0,79,4
partner,20,0,152,12
laws,10,0,63,9
California,20,0,170,14
feared,15,0,138,8
Dick,0,0,32,3
experienced,25,0,239,26
rare,10,0,99,2
legal,10,0,93,4
Ann,10,0,40,6
belonged,20,0,154,21
affection,25,0,175,18
mighty,10,0,86,18
culture,20,0,120,16
cards,10,0,83,7
couch,15,0,66,11
official,10,0,123,1
mission,20,0,130,26
reported,20,0,180,14
powers,15,0,110,21
permission,25,0,192,36
sank,15,16,66,18
fruit,10,0,81,10
considerable,30,0,239,30
swallowed,20,0,155,23
rules,15,0,95,13
desert,20,0,153,18
proof,10,0,76,2
native,20,0,134,28
television,30,0,222,40
woke,10,0,70,9
giant,15,16,99,8
manage,20,16,121,20
expressed,25,0,189,20
sympathy,20,10,114,23
weapons,25,0,137,14
foolish,20,0,122,11
violence,20,0,163,24
chain,15,0,92,16
warned,15,0,121,19
victim,5,0,88,22
owner,15,0,106,13
nation,25,0,136,20
rolling,10,0,112,14
ugly,5,0,32,13
C.,0,0,0,0
cared,10,0,102,4
belief,10,0,120,9
mysterious,30,0,186,21
tightly,15,0,118,24
student,30,0,153,15
sharply,15,0,104,17
facing,10,0,87,12
en,10,0,58,4
released,25,0,201,22
discussion,30,0,171,34
total,20,0,113,10
novels,20,0,115,27
smaller,15,0,131,13
efforts,20,0,138,11
Johnny,20,0,87,10
Walter,15,0,120,8
relieved,15,0,181,20
sending,20,0,137,27
childhood,20,0,148,20
belt,10,0,82,9
professional,35,0,229,28
searching,25,0,173,29
height,20,0,129,11
bother,20,10,129,13
W.,0,0,0,0
pot,10,0,56,4
sofa,15,0,73,7
deeper,15,0,151,8
intention,35,0,218,26
furniture,25,0,166,28
learning,20,0,160,28
Jimmy,0,0,41,10
touching,25,0,132,30
smart,15,0,96,13
cruel,10,0,85,6
spare,15,0,105,9
hopes,20,0,104,12
flung,10,0,53,12
pushing,20,0,99,26
description,25,0,214,28
mud,5,0,28,6
destroyed,25,0,194,34
detail,15,0,136,8
discover,15,0,143,30
tales,20,0,121,11
extended,25,0,188,20
torn,15,0,88,10
credit,10,0,125,8
shade,20,0,113,9
worthy,15,10,99,17
brow,5,0,52,12
aloud,15,0,80,6
request,25,0,149,18
hunting,25,0,121,23
visited,15,0,142,30
conduct,20,0,108,22
le,5,0,50,2
fence,15,0,111,14
wealth,20,10,127,12
rid,0,0,52,0
despair,15,0,139,14
Andrew,10,0,96,19
pen,10,0,64,6
thousands,40,26,172,37
troops,20,0,115,13
TV,0,0,0,0
Roger,10,0,85,6
breeze,15,0,137,21
lad,5,0,49,0
crowded,10,0,120,18
Boston,25,0,111,18
reaction,25,0,180,18
waters,20,0,134,22
parties,20,0,153,15
suggest,25,0,124,17
reflected,20,0,199,16
artist,20,0,137,18
pile,5,0,77,2
bench,15,0,89,18
grip,0,0,51,0
revealed,20,0,185,20
background,20,0,127,23
traffic,10,0,112,4
vain,10,0,69,14
wiped,5,0,85,11
sink,10,0,62,18
eleven,20,0,150,20
downstairs,30,0,191,23
Professor,25,0,164,16
aid,5,0,58,0
constant,35,16,169,22
bearing,15,0,132,17
E.,0,0,0,0
alarm,10,0,86,6
ocean,20,16,114,11
pace,10,0,77,2
painful,15,0,99,18
ability,10,0,116,20
conditions,30,0,195,27
tables,20,0,125,21
useful,20,0,92,17
midnight,15,0,134,24
fond,10,0,62,12
expecting,20,0,165,30
contained,30,0,195,24
measure,25,0,153,22
